CSDUID,CSD,Period,IndicatorSummaryDescription,UnitOfMeasure,OriginalValue
4805802,Siksika 146,2003,All Families Income (Median),$,17000.00000
4805802,Siksika 146,2003,Couple Families Income (Median),$,27600.00000
4805802,Siksika 146,2003,Lone-Parent Income (Median),$,10900.00000
4805802,Siksika 146,2004,All Families Income (Median),$,17000.00000
4805802,Siksika 146,2004,Couple Families Income (Median),$,32100.00000
4805802,Siksika 146,2004,Lone-Parent Income (Median),$,11500.00000
4805802,Siksika 146,2005,All Families Income (Median),$,18100.00000
4805802,Siksika 146,2005,Couple Families Income (Median),$,28700.00000
4805802,Siksika 146,2005,Lone-Parent Income (Median),$,12200.00000
4805802,Siksika 146,2006,All Families Income (Median),$,21000.00000
4805802,Siksika 146,2006,Couple Families Income (Median),$,35700.00000
4805802,Siksika 146,2006,Lone-Parent Income (Median),$,13800.00000
4805802,Siksika 146,2007,All Families Income (Median),$,22860.00000
4805802,Siksika 146,2007,Couple Families Income (Median),$,37540.00000
4805802,Siksika 146,2007,Lone-Parent Income (Median),$,14660.00000
4805802,Siksika 146,2008,All Families Income (Median),$,21650.00000
4805802,Siksika 146,2008,Couple Families Income (Median),$,32610.00000
4805802,Siksika 146,2008,Lone-Parent Income (Median),$,15530.00000
4805802,Siksika 146,2009,All Families Income (Median),$,20800.00000
4805802,Siksika 146,2009,Couple Families Income (Median),$,29960.00000
4805802,Siksika 146,2009,Lone-Parent Income (Median),$,15470.00000
4805802,Siksika 146,2010,All Families Income (Median),$,19550.00000
4805802,Siksika 146,2010,Couple Families Income (Median),$,29850.00000
4805802,Siksika 146,2010,Lone-Parent Income (Median),$,13530.00000
4805802,Siksika 146,2011,All Families Income (Median),$,21460.00000
4805802,Siksika 146,2011,Couple Families Income (Median),$,31380.00000
4805802,Siksika 146,2011,Lone-Parent Income (Median),$,14660.00000
4805802,Siksika 146,2012,All Families Income (Median),$,21200.00000
4805802,Siksika 146,2012,Couple Families Income (Median),$,31840.00000
4805802,Siksika 146,2012,Lone-Parent Income (Median),$,14780.00000
4805802,Siksika 146,2013,All Families Income (Median),$,22740.00000
4805802,Siksika 146,2013,Couple Families Income (Median),$,33720.00000
4805802,Siksika 146,2013,Lone-Parent Income (Median),$,14450.00000
4805802,Siksika 146,2014,All Families Income (Median),$,26690.00000
4805802,Siksika 146,2014,Couple Families Income (Median),$,37050.00000
4805802,Siksika 146,2014,Lone-Parent Income (Median),$,17270.00000
4805802,Siksika 146,2015,All Families Income (Median),$,29010.00000
4805802,Siksika 146,2015,Couple Families Income (Median),$,41100.00000
4805802,Siksika 146,2015,Lone-Parent Income (Median),$,18780.00000
4805802,Siksika 146,2016,All Families Income (Median),$,29710.00000
4805802,Siksika 146,2016,Couple Families Income (Median),$,42860.00000
4805802,Siksika 146,2016,Lone-Parent Income (Median),$,22470.00000
4805802,Siksika 146,2017,All Families Income (Median),$,33300.00000
4805802,Siksika 146,2017,Couple Families Income (Median),$,43790.00000
4805802,Siksika 146,2017,Lone-Parent Income (Median),$,26340.00000
4805802,Siksika 146,2018,All Families Income (Median),$,34370.00000
4805802,Siksika 146,2018,Couple Families Income (Median),$,43860.00000
4805802,Siksika 146,2018,Lone-Parent Income (Median),$,26870.00000
4805802,Siksika 146,2019,All Families Income (Median),$,36340.00000
4805802,Siksika 146,2019,Couple Families Income (Median),$,46690.00000
4805802,Siksika 146,2019,Lone-Parent Income (Median),$,29920.00000
4805802,Siksika 146,2020,All Families Income (Median),$,64500.00000
4805802,Siksika 146,2020,Couple Families Income (Median),$,88000.00000
4805802,Siksika 146,2020,Lone-Parent Income (Median),$,57600.00000
4806001,Foothills No. 31,2000,All Families Income (Median),$,75088.69565
4806001,Foothills No. 31,2000,Couple Families Income (Median),$,78334.11215
4806001,Foothills No. 31,2000,Lone-Parent Income (Median),$,26400.00000
4806001,Foothills No. 31,2001,All Families Income (Median),$,79182.23140
4806001,Foothills No. 31,2001,Couple Families Income (Median),$,84550.90090
4806001,Foothills No. 31,2001,Lone-Parent Income (Median),$,31673.68421
4806001,Foothills No. 31,2002,All Families Income (Median),$,82021.16183
4806001,Foothills No. 31,2002,Couple Families Income (Median),$,86056.30631
4806001,Foothills No. 31,2002,Lone-Parent Income (Median),$,26642.10526
4806001,Foothills No. 31,2003,All Families Income (Median),$,88436.43411
4806001,Foothills No. 31,2003,Couple Families Income (Median),$,92534.58333
4806001,Foothills No. 31,2003,Lone-Parent Income (Median),$,31215.78947
4806001,Foothills No. 31,2004,All Families Income (Median),$,94553.06859
4806001,Foothills No. 31,2004,Couple Families Income (Median),$,100388.67190
4806001,Foothills No. 31,2004,Lone-Parent Income (Median),$,34428.57143
4806001,Foothills No. 31,2005,All Families Income (Median),$,106047.90210
4806001,Foothills No. 31,2005,Couple Families Income (Median),$,110874.71700
4806001,Foothills No. 31,2005,Lone-Parent Income (Median),$,33085.71429
4806001,Foothills No. 31,2006,All Families Income (Median),$,117960.06710
4806001,Foothills No. 31,2006,Couple Families Income (Median),$,122964.15770
4806001,Foothills No. 31,2006,Lone-Parent Income (Median),$,30678.94737
4806001,Foothills No. 31,2007,All Families Income (Median),$,123765.93550
4806001,Foothills No. 31,2007,Couple Families Income (Median),$,129659.65400
4806001,Foothills No. 31,2007,Lone-Parent Income (Median),$,39971.90476
4806001,Foothills No. 31,2008,All Families Income (Median),$,129880.81250
4806001,Foothills No. 31,2008,Couple Families Income (Median),$,136816.91280
4806001,Foothills No. 31,2008,Lone-Parent Income (Median),$,46394.54545
4806001,Foothills No. 31,2009,All Families Income (Median),$,122469.66360
4806001,Foothills No. 31,2009,Couple Families Income (Median),$,129885.13070
4806001,Foothills No. 31,2009,Lone-Parent Income (Median),$,38416.66667
4806001,Foothills No. 31,2010,All Families Income (Median),$,124671.00300
4806001,Foothills No. 31,2010,Couple Families Income (Median),$,131519.57380
4806001,Foothills No. 31,2010,Lone-Parent Income (Median),$,44344.76190
4806001,Foothills No. 31,2011,All Families Income (Median),$,133194.58330
4806001,Foothills No. 31,2011,Couple Families Income (Median),$,141517.85260
4806001,Foothills No. 31,2011,Lone-Parent Income (Median),$,45567.82609
4806001,Foothills No. 31,2012,All Families Income (Median),$,141344.38950
4806001,Foothills No. 31,2012,Couple Families Income (Median),$,149878.67510
4806001,Foothills No. 31,2012,Lone-Parent Income (Median),$,48427.20000
4806001,Foothills No. 31,2013,All Families Income (Median),$,147407.08570
4806001,Foothills No. 31,2013,Couple Families Income (Median),$,155772.31710
4806001,Foothills No. 31,2013,Lone-Parent Income (Median),$,45110.00000
4806001,Foothills No. 31,2014,All Families Income (Median),$,154201.98900
4806001,Foothills No. 31,2014,Couple Families Income (Median),$,160126.09470
4806001,Foothills No. 31,2014,Lone-Parent Income (Median),$,52902.17391
4806001,Foothills No. 31,2015,All Families Income (Median),$,150038.52690
4806001,Foothills No. 31,2015,Couple Families Income (Median),$,157996.24240
4806001,Foothills No. 31,2015,Lone-Parent Income (Median),$,50976.95652
4806001,Foothills No. 31,2016,All Families Income (Median),$,131034.25530
4806001,Foothills No. 31,2016,Couple Families Income (Median),$,136946.37210
4806001,Foothills No. 31,2016,Lone-Parent Income (Median),$,50883.52941
4806001,Foothills No. 31,2017,All Families Income (Median),$,125609.04490
4806001,Foothills No. 31,2017,Couple Families Income (Median),$,133169.93900
4806001,Foothills No. 31,2017,Lone-Parent Income (Median),$,42925.00000
4806001,Foothills No. 31,2018,All Families Income (Median),$,125145.61020
4806001,Foothills No. 31,2018,Couple Families Income (Median),$,134958.66950
4806001,Foothills No. 31,2018,Lone-Parent Income (Median),$,49982.00000
4806001,Foothills No. 31,2019,All Families Income (Median),$,112418.67880
4806001,Foothills No. 31,2019,Couple Families Income (Median),$,119345.07200
4806001,Foothills No. 31,2019,Lone-Parent Income (Median),$,58241.66667
4806001,Foothills No. 31,2020,All Families Income (Median),$,148000.00000
4806001,Foothills No. 31,2020,Couple Families Income (Median),$,192000.00000
4806001,Foothills No. 31,2020,Lone-Parent Income (Median),$,90000.00000
4806006,High River,2000,All Families Income (Median),$,52800.00000
4806006,High River,2000,Couple Families Income (Median),$,56000.00000
4806006,High River,2000,Lone-Parent Income (Median),$,26900.00000
4806006,High River,2001,All Families Income (Median),$,56400.00000
4806006,High River,2001,Couple Families Income (Median),$,60400.00000
4806006,High River,2001,Lone-Parent Income (Median),$,28900.00000
4806006,High River,2002,All Families Income (Median),$,57800.00000
4806006,High River,2002,Couple Families Income (Median),$,61800.00000
4806006,High River,2002,Lone-Parent Income (Median),$,28100.00000
4806006,High River,2003,All Families Income (Median),$,59900.00000
4806006,High River,2003,Couple Families Income (Median),$,64000.00000
4806006,High River,2003,Lone-Parent Income (Median),$,30000.00000
4806006,High River,2004,All Families Income (Median),$,62800.00000
4806006,High River,2004,Couple Families Income (Median),$,67200.00000
4806006,High River,2004,Lone-Parent Income (Median),$,31700.00000
4806006,High River,2005,All Families Income (Median),$,66700.00000
4806006,High River,2005,Couple Families Income (Median),$,71900.00000
4806006,High River,2005,Lone-Parent Income (Median),$,32400.00000
4806006,High River,2006,All Families Income (Median),$,73900.00000
4806006,High River,2006,Couple Families Income (Median),$,78000.00000
4806006,High River,2006,Lone-Parent Income (Median),$,38200.00000
4806006,High River,2007,All Families Income (Median),$,76260.00000
4806006,High River,2007,Couple Families Income (Median),$,81030.00000
4806006,High River,2007,Lone-Parent Income (Median),$,41010.00000
4806006,High River,2008,All Families Income (Median),$,77060.00000
4806006,High River,2008,Couple Families Income (Median),$,81880.00000
4806006,High River,2008,Lone-Parent Income (Median),$,43600.00000
4806006,High River,2009,All Families Income (Median),$,76110.00000
4806006,High River,2009,Couple Families Income (Median),$,80300.00000
4806006,High River,2009,Lone-Parent Income (Median),$,41380.00000
4806006,High River,2010,All Families Income (Median),$,77050.00000
4806006,High River,2010,Couple Families Income (Median),$,81920.00000
4806006,High River,2010,Lone-Parent Income (Median),$,41630.00000
4806006,High River,2011,All Families Income (Median),$,78340.00000
4806006,High River,2011,Couple Families Income (Median),$,83870.00000
4806006,High River,2011,Lone-Parent Income (Median),$,42320.00000
4806006,High River,2012,All Families Income (Median),$,81560.00000
4806006,High River,2012,Couple Families Income (Median),$,86730.00000
4806006,High River,2012,Lone-Parent Income (Median),$,46370.00000
4806006,High River,2013,All Families Income (Median),$,83100.00000
4806006,High River,2013,Couple Families Income (Median),$,88780.00000
4806006,High River,2013,Lone-Parent Income (Median),$,45770.00000
4806006,High River,2014,All Families Income (Median),$,83880.00000
4806006,High River,2014,Couple Families Income (Median),$,89090.00000
4806006,High River,2014,Lone-Parent Income (Median),$,47760.00000
4806006,High River,2015,All Families Income (Median),$,85020.00000
4806006,High River,2015,Couple Families Income (Median),$,90340.00000
4806006,High River,2015,Lone-Parent Income (Median),$,46850.00000
4806006,High River,2016,All Families Income (Median),$,83100.00000
4806006,High River,2016,Couple Families Income (Median),$,88920.00000
4806006,High River,2016,Lone-Parent Income (Median),$,46380.00000
4806006,High River,2017,All Families Income (Median),$,87330.00000
4806006,High River,2017,Couple Families Income (Median),$,92730.00000
4806006,High River,2017,Lone-Parent Income (Median),$,50130.00000
4806006,High River,2018,All Families Income (Median),$,89710.00000
4806006,High River,2018,Couple Families Income (Median),$,96250.00000
4806006,High River,2018,Lone-Parent Income (Median),$,51210.00000
4806006,High River,2019,All Families Income (Median),$,92120.00000
4806006,High River,2019,Couple Families Income (Median),$,98470.00000
4806006,High River,2019,Lone-Parent Income (Median),$,54080.00000
4806006,High River,2020,All Families Income (Median),$,97000.00000
4806006,High River,2020,Couple Families Income (Median),$,129000.00000
4806006,High River,2020,Lone-Parent Income (Median),$,67000.00000
4806804,Tsuu T'ina Nation 145 (Sarcee 145),2006,All Families Income (Median),$,112200.00000
4806804,Tsuu T'ina Nation 145 (Sarcee 145),2006,Couple Families Income (Median),$,119100.00000
4806804,Tsuu T'ina Nation 145 (Sarcee 145),2006,Lone-Parent Income (Median),$,0.00000
4806804,Tsuu T'ina Nation 145 (Sarcee 145),2007,All Families Income (Median),$,124790.00000
4806804,Tsuu T'ina Nation 145 (Sarcee 145),2007,Couple Families Income (Median),$,130970.00000
4806804,Tsuu T'ina Nation 145 (Sarcee 145),2007,Lone-Parent Income (Median),$,41950.00000
4806804,Tsuu T'ina Nation 145 (Sarcee 145),2008,All Families Income (Median),$,121080.00000
4806804,Tsuu T'ina Nation 145 (Sarcee 145),2008,Couple Families Income (Median),$,128420.00000
4806804,Tsuu T'ina Nation 145 (Sarcee 145),2008,Lone-Parent Income (Median),$,38890.00000
4806804,Tsuu T'ina Nation 145 (Sarcee 145),2009,All Families Income (Median),$,128380.00000
4806804,Tsuu T'ina Nation 145 (Sarcee 145),2009,Couple Families Income (Median),$,134540.00000
4806804,Tsuu T'ina Nation 145 (Sarcee 145),2009,Lone-Parent Income (Median),$,53680.00000
4806804,Tsuu T'ina Nation 145 (Sarcee 145),2010,All Families Income (Median),$,123620.00000
4806804,Tsuu T'ina Nation 145 (Sarcee 145),2010,Couple Families Income (Median),$,131790.00000
4806804,Tsuu T'ina Nation 145 (Sarcee 145),2010,Lone-Parent Income (Median),$,54870.00000
4806804,Tsuu T'ina Nation 145 (Sarcee 145),2011,All Families Income (Median),$,131990.00000
4806804,Tsuu T'ina Nation 145 (Sarcee 145),2011,Couple Families Income (Median),$,138810.00000
4806804,Tsuu T'ina Nation 145 (Sarcee 145),2011,Lone-Parent Income (Median),$,69060.00000
4806804,Tsuu T'ina Nation 145 (Sarcee 145),2012,All Families Income (Median),$,137100.00000
4806804,Tsuu T'ina Nation 145 (Sarcee 145),2012,Couple Families Income (Median),$,141490.00000
4806804,Tsuu T'ina Nation 145 (Sarcee 145),2012,Lone-Parent Income (Median),$,45660.00000
4806804,Tsuu T'ina Nation 145 (Sarcee 145),2013,All Families Income (Median),$,130340.00000
4806804,Tsuu T'ina Nation 145 (Sarcee 145),2013,Couple Families Income (Median),$,140200.00000
4806804,Tsuu T'ina Nation 145 (Sarcee 145),2013,Lone-Parent Income (Median),$,38100.00000
4806804,Tsuu T'ina Nation 145 (Sarcee 145),2014,All Families Income (Median),$,135490.00000
4806804,Tsuu T'ina Nation 145 (Sarcee 145),2014,Couple Families Income (Median),$,142460.00000
4806804,Tsuu T'ina Nation 145 (Sarcee 145),2014,Lone-Parent Income (Median),$,37790.00000
4806804,Tsuu T'ina Nation 145 (Sarcee 145),2015,All Families Income (Median),$,137330.00000
4806804,Tsuu T'ina Nation 145 (Sarcee 145),2015,Couple Families Income (Median),$,142340.00000
4806804,Tsuu T'ina Nation 145 (Sarcee 145),2015,Lone-Parent Income (Median),$,52480.00000
